cardID,username,email,prename,surname,birthDate,sex,validityDate,state,,rights,street,postcode,city
hr5isn9s,LudSch,LuSc0061@stud.hs-kl.de,Ludmilla,Schleich,1992-12-04,male,2021-02-15,inactive,,user,Wohlgemutring 769,20837,Senftenberg
4yy9qbx8,FréDen,FrDe0066@stud.hs-kl.de,Frédérique,Denis,1977-11-03,female,2021-01-31,inactive,,admin,Eberhard-Mangold-Ring 1/0,13607,Bremervörde
hhccul13,KilZie,KiZi0029@stud.hs-kl.de,Kilian,Ziegert,2010-09-22,female,2019-12-09,active,,admin,Rena-Herrmann-Allee 82,99713,Kleve
41s9s6r6,LauLam,LaLa0002@stud.hs-kl.de,Laurence,Lambert,2000-02-10,male,2020-09-26,banned,,admin,Stiebitzstraße 2,97668,Potsdam
q5s6pa2f,LouGom,LoGo0041@stud.hs-kl.de,Louise,Gomez,2002-05-16,female,2020-10-09,inactive,,admin,Hans-Jochen-Losekann-Platz 641,13042,Ueckermünde
y5bqriph,SteHar,StHa0042@stud.hs-kl.de,Stephen,Harrison,1996-06-15,female,2019-10-04,banned,,user,Katharine-Gertz-Ring 2,01230,Saarlouis
0m92ljmj,PieMar,PiMa0002@stud.hs-kl.de,Pierre,Marchal,2009-02-08,diverse,2021-02-03,inactive,,user,Scholzplatz 6,69279,Pößneck
kde5gfaz,AshCon,AsCo0091@stud.hs-kl.de,Ashley,Conrad,2004-10-28,diverse,2020-01-14,banned,,admin,Fröhlichgasse 758,73099,Husum
zp4obqxt,YveHeb,YvHe0031@stud.hs-kl.de,Yves,Hebert,1996-04-20,diverse,2020-02-24,banned,,admin,Eileen-Zahn-Gasse 318,99025,Werdau
vcsxo9kx,JulBro,JuBr0088@stud.hs-kl.de,Julie,Brown,1987-07-13,female,2020-09-20,banned,,admin,Heide-Marie-Putz-Straße 49,12110,Augsburg
p7if9mbj,HeaTho,HeTh0064@stud.hs-kl.de,Heather,Thompson,2011-06-02,diverse,2019-10-19,inactive,,user,Anne-Kathrin-Wilmsen-Straße 9,42221,Olpe
1f9qvfc2,NicWil,NiWi0098@stud.hs-kl.de,Nicholas,Williams,1981-04-14,diverse,2020-04-24,banned,,user,Elisabet-Eckbauer-Gasse 6/9,37072,Miltenberg
mxmtkw8d,SuzLev,SuLe0014@stud.hs-kl.de,Suzanne,Leveque,2021-05-02,diverse,2020-01-20,inactive,,admin,Otmar-Röhricht-Straße 6,66203,Groß-Gerau
w8tj27bf,WilLoo,WiLo0064@stud.hs-kl.de,Wilhelm,Loos,1994-04-20,male,2021-05-15,active,,admin,Veli-Stiffel-Ring 371,65894,Quedlinburg
wmc5bt0o,MolRee,MoRe0069@stud.hs-kl.de,Molly,Reed,1984-12-11,diverse,2021-04-18,inactive,,user,Emmerich-Hoffmann-Gasse 309,49538,Rostock
2gucgfb4,ZoéRay,ZoRa0072@stud.hs-kl.de,Zoé,Raymond,1972-01-16,diverse,2021-04-12,active,,user,Kadestr. 3,25575,Lichtenfels
n3675dt7,ZoéTan,ZoTa0016@stud.hs-kl.de,Zoé,Tanguy,2018-06-24,female,2019-07-18,inactive,,admin,Oderwaldplatz 5,79198,Greiz
zhpfud1y,EmmSor,EmSo0065@stud.hs-kl.de,Emmerich,Sorgatz,1986-12-05,male,2021-04-17,inactive,,user,Drubinweg 2,57531,Warendorf
5gqc0y11,AurSpi,AuSp0001@stud.hs-kl.de,Aurelia,Spieß,2013-12-10,diverse,2021-04-23,inactive,,user,Urs-Kallert-Weg 756,96082,Riesa
1y0fvc3o,PauTho,PaTh0025@stud.hs-kl.de,Pauline,Thomas,2002-05-19,diverse,2019-07-31,active,,user,Tatiana-Plath-Platz 479,64340,Steinfurt
hpvphxqp,AdrEat,AdEa0046@stud.hs-kl.de,Adrian,Eaton,1991-02-23,male,2019-09-06,banned,,user,Gisbert-Drubin-Platz 42,38205,Lüneburg
wbbuem1j,BreGon,BrGo0013@stud.hs-kl.de,Brett,Gonzalez,1979-11-27,female,2021-04-10,active,,user,Kristina-Metz-Allee 31,24653,Eberswalde
28kxkx73,AndNoe,AnNo0094@stud.hs-kl.de,André,Noel,1971-05-03,diverse,2020-08-25,inactive,,user,Häringweg 2,62922,Paderborn
2rjrnjfx,MarFon,MaFo0077@stud.hs-kl.de,Marine,Fontaine,1971-10-30,male,2020-05-14,banned,,admin,Arzu-Schwital-Straße 2/3,89941,Grimma
iiar2n3s,IsaWei,IsWe0093@stud.hs-kl.de,Isabelle,Weiss,2017-11-25,diverse,2019-09-14,inactive,,admin,Fliegnerstraße 9,31903,Marienberg
our8qbch,EdwJon,EdJo0006@stud.hs-kl.de,Edward,Jones,1996-10-25,male,2020-11-17,banned,,user,Agnes-Schmidtke-Straße 87,72013,Sankt Goarshausen
dz3s7208,MicCla,MiCl0003@stud.hs-kl.de,Michele,Clark,1998-05-18,diverse,2020-01-16,active,,user,Edeltraud-Köster-Ring 4,57259,Oschatz
9o1senn3,WilBau,WiBa0004@stud.hs-kl.de,Willibert,Bauer,1977-08-17,female,2019-09-25,active,,admin,Ehlertweg 0/5,06222,Groß-Gerau
psq5fyor,LisWul,LiWu0037@stud.hs-kl.de,Lissi,Wulff,1978-03-22,female,2020-07-01,active,,admin,Jähnstr. 990,50214,Bruchsal
14wss8nw,RogKre,RoKr0026@stud.hs-kl.de,Roger,Krein,1994-04-27,diverse,2020-12-20,active,,admin,Ruben-Oderwald-Weg 7,69317,Riesa
51aox1kr,MatHen,MaHe0018@stud.hs-kl.de,Matthäus,Hentschel,1980-10-09,male,2019-07-26,active,,user,Tabea-Dowerg-Straße 3,55186,Hainichen
0dijzfw5,NatRod,NaRo0089@stud.hs-kl.de,Natalie,Rodriguez,1975-05-29,diverse,2020-10-11,banned,,admin,Schweitzerweg 1,24483,Miltenberg
y2rhrlf6,GreKel,GrKe0076@stud.hs-kl.de,Gregory,Kelley,2015-08-19,female,2020-06-17,active,,user,Dorothe-Krein-Weg 9,55327,Mühlhausen
o2g9tc8a,RalBie,RaBi0047@stud.hs-kl.de,Ralf-Peter,Bien,1975-05-17,female,2020-06-19,inactive,,user,Laura-Seifert-Weg 6/0,04275,Fallingbostel
az1bjwoy,RosRen,RoRe0036@stud.hs-kl.de,Rose,Renner,1971-05-14,diverse,2021-07-16,banned,,user,Klemtallee 17,40301,Pritzwalk
8zd13y1j,InèBig,InBi0093@stud.hs-kl.de,Inès,Bigot,1999-11-11,male,2021-02-04,active,,user,Denis-Schleich-Weg 47,61887,Cottbus
k6tgd9cu,AlbRus,AlRu0047@stud.hs-kl.de,Alban,Rust,1974-02-03,female,2021-04-28,banned,,admin,Klaus-Dieter-Wagner-Gasse 9,25086,Meiningen
q029o398,ArtCal,ArCa0066@stud.hs-kl.de,Arthur,Calhoun,2007-01-12,diverse,2020-03-21,banned,,admin,Edith-Geisel-Gasse 04,25567,Hammelburg
9354t4lz,AntAtz,AnAt0059@stud.hs-kl.de,Antonia,Atzler,1978-03-29,diverse,2021-02-14,inactive,,user,Börnerweg 74,04007,Zossen
swun9hoc,KatBla,KaBl0011@stud.hs-kl.de,Kathleen,Blackwell,2015-05-07,diverse,2021-05-07,banned,,admin,Etzoldplatz 11,57107,Sankt Goar
4k2wgz3e,FedRit,FeRi0036@stud.hs-kl.de,Fedor,Ritter,2006-03-04,male,2020-03-19,active,,admin,Galina-Gude-Gasse 075,47186,Ribnitz-Damgarten
5ju53bo2,SamCar,SaCa0091@stud.hs-kl.de,Samantha,Carlson,2005-07-26,male,2019-09-14,banned,,user,Bachmannallee 0/4,44003,Sonneberg
va0wqayq,ZacGui,ZaGu0032@stud.hs-kl.de,Zacharie,Guillaume,1997-06-04,male,2019-09-22,banned,,admin,Erhardt-Schleich-Weg 959,71701,Nördlingen
g6rx56km,ChrBlo,ChBl0018@stud.hs-kl.de,Christine,Blot,2001-05-19,male,2020-08-19,inactive,,user,Sieringallee 66,65488,Hamburg
lf0evevs,IsaAnd,IsAn0001@stud.hs-kl.de,Isaac,Andre,2015-12-15,female,2020-06-16,inactive,,admin,Käthe-Meyer-Allee 05,93183,Böblingen
ld5z8e0d,JesHam,JeHa0017@stud.hs-kl.de,Jesus,Hammond,1983-02-12,female,2020-11-11,active,,user,Marietta-Plath-Ring 34,08031,Badalzungen
rb5n08uo,SanFis,SaFi0084@stud.hs-kl.de,Sandra,Fisher,1998-02-13,diverse,2021-05-10,active,,admin,Isabell-Drewes-Gasse 0/4,85847,Marktheidenfeld
df9g65nw,AdéLel,AdLe0083@stud.hs-kl.de,Adélaïde,Lelievre,1991-10-19,diverse,2020-06-28,inactive,,user,Eggert-Werner-Gasse 86,07383,Tuttlingen
ycqudvq0,RiaCas,RiCa0005@stud.hs-kl.de,Ria,Caspar,1992-11-11,female,2019-09-26,banned,,admin,Gunpfweg 704,18972,Bad Mergentheim
smvwoa9l,CriHar,CrHa0098@stud.hs-kl.de,Cristina,Hartmann,1975-08-15,diverse,2021-05-01,banned,,user,Hermannring 3,20028,Oranienburg
1z0tx4v0,GabGui,GaGu0011@stud.hs-kl.de,Gabriel,Guillaume,1996-07-21,female,2020-02-03,inactive,,user,Ekaterina-Stiebitz-Platz 839,96637,Neustadtner Waldnaab
mo7fsi5f,SheGra,ShGr0005@stud.hs-kl.de,Shelley,Graham,1982-05-02,female,2019-07-29,inactive,,admin,Elke-Liebelt-Weg 87,72569,Kusel
pw1x3jzp,AbbUll,AbUl0005@stud.hs-kl.de,Abbas,Ullrich,2004-09-29,male,2020-01-07,banned,,user,Marzena-Franke-Ring 345,98486,Zeulenroda
tcg3rg15,MarFri,MaFr0017@stud.hs-kl.de,Marcia,Friedman,1988-02-20,diverse,2021-03-15,active,,admin,Milan-Boucsein-Weg 139,56589,Bremervörde
u5kqhf4y,EbeSch,EbSc0059@stud.hs-kl.de,Eberhardt,Schlosser,1979-01-21,diverse,2021-05-23,active,,admin,Thekla-Schottin-Platz 2,58197,Mellrichstadt
9v1anxkd,HalLyo,HaLy0052@stud.hs-kl.de,Haley,Lyons,2017-04-04,male,2020-01-12,inactive,,admin,Beckergasse 3,51702,Groß-Gerau
pm1zn16b,DebCar,DeCa0031@stud.hs-kl.de,Deborah,Carsten,1970-02-13,diverse,2021-03-26,banned,,admin,Heinz Dieter-Caspar-Platz 31,11075,Hildburghausen
58nc8ocq,DanFer,DaFe0036@stud.hs-kl.de,Danielle,Ferrand,1979-11-22,female,2019-09-02,active,,admin,Pechelring 5/0,76281,Kelheim
tcep3bgz,OtmHer,OtHe0081@stud.hs-kl.de,Otmar,Hering,2001-05-26,male,2020-07-30,banned,,user,Fechnerallee 4/2,62432,Schleiz
z43avviy,KätSag,KäSa0054@stud.hs-kl.de,Käthi,Sager,1974-02-14,female,2019-11-13,active,,user,Florence-Otto-Straße 66,55889,Kötzting
1uoqva1t,LiaJäk,LiJä0079@stud.hs-kl.de,Liane,Jäkel,1991-08-23,male,2019-12-28,active,,admin,Antonino-Albers-Straße 683,20765,Kulmbach
3bmtk8tj,TarGut,TaGu0093@stud.hs-kl.de,Tara,Gutierrez,2018-02-04,male,2021-03-22,inactive,,user,Preißweg 7/8,96286,Monschau
rbog732a,MarLee,MaLe0004@stud.hs-kl.de,Marissa,Lee,1973-01-23,diverse,2020-06-12,active,,user,Luis-Stoll-Straße 733,46551,Steinfurt
z7ba1jr4,ThéMai,ThMa0088@stud.hs-kl.de,Thérèse,Maillet,1995-11-17,female,2020-05-14,banned,,user,Meyerstraße 760,02824,Aurich
2z897wpf,MelHud,MeHu0031@stud.hs-kl.de,Melissa,Hudson,2015-01-29,male,2021-02-24,active,,admin,Bonbachstr. 106,69551,Wunsiedel
q4fqz447,RicJon,RiJo0032@stud.hs-kl.de,Richard,Jones,2004-10-09,male,2020-06-07,inactive,,admin,Alexandros-Preiß-Ring 388,56501,Duderstadt
sowif8uq,MelBer,MeBe0074@stud.hs-kl.de,Melissa,Berg,1991-03-16,diverse,2020-05-18,active,,user,Loosring 66,68558,Bad Kreuznach
ehhugo9v,MirEbe,MiEb0087@stud.hs-kl.de,Miroslav,Eberth,2002-07-29,diverse,2021-05-22,active,,admin,Cläre-Kobelt-Platz 45,35819,Schweinfurt
31nasl7x,VicDom,ViDo0085@stud.hs-kl.de,Victoria,Dominguez,2003-09-22,diverse,2021-07-09,active,,admin,Seifertgasse 2/8,14420,Osterode am Harz
bwys6erj,MarSch,MaSc0046@stud.hs-kl.de,Martine,Schmidt,1988-10-18,diverse,2021-03-05,inactive,,admin,Nergerring 30,00407,Saarlouis
6s4tiy72,AnoPer,AnPe0047@stud.hs-kl.de,Anouk,Perrot,2009-10-01,diverse,2021-02-23,banned,,admin,Weißplatz 1,28328,Schrobenhausen
jlc5jto1,JulDip,JuDi0042@stud.hs-kl.de,Julia,Dippel,1982-03-23,male,2020-04-05,inactive,,user,Reinald-Nerger-Weg 30,57268,Genthin
1d8inn4q,LouCou,LoCo0026@stud.hs-kl.de,Louise,Courtois,1976-12-12,male,2020-03-25,banned,,admin,Jaqueline-Heintze-Ring 39,38101,Hagenow
bl0tm3rv,CatWer,CaWe0078@stud.hs-kl.de,Catharina,Wernecke,2009-10-22,female,2020-09-24,inactive,,user,Mudegasse 8,40333,Düren
2ot2shc1,ManGod,MaGo0012@stud.hs-kl.de,Manon,Godard,2016-05-12,female,2019-09-14,inactive,,admin,Biggenallee 96,95176,Staßfurt
r2mnl95o,BriLuc,BrLu0012@stud.hs-kl.de,Brigitte,Lucas,1986-04-19,diverse,2019-08-23,active,,user,Langeweg 0,93991,Malchin
updhbqho,LaiGna,LaGn0074@stud.hs-kl.de,Laila,Gnatz,2016-03-07,male,2020-07-29,inactive,,user,Casparring 94,07559,Geldern
9gxd3aws,SteMcg,StMc0014@stud.hs-kl.de,Stephen,Mcguire,2009-01-08,diverse,2020-10-18,inactive,,admin,Nohlmansring 7,29632,Zschopau
p071opky,BerHil,BeHi0098@stud.hs-kl.de,Berta,Hiller,1995-11-18,female,2021-01-31,banned,,admin,Pohlgasse 715,46223,Reutlingen
2ww7azcp,BenTor,BeTo0095@stud.hs-kl.de,Benjamin,Torres,2015-10-29,male,2021-01-04,banned,,user,Bohnbachallee 10,62801,Vechta
xnedc6ix,TimEll,TiEl0029@stud.hs-kl.de,Timothy,Ellis,2010-01-10,diverse,2020-09-29,active,,admin,Rudolphplatz 28,53120,Artern
suvp0cna,AdéGui,AdGu0095@stud.hs-kl.de,Adélaïde,Guillou,2016-11-16,male,2020-08-25,banned,,admin,Junkgasse 467,98549,Schongau
y6f8rbjd,ConJos,CoJo0005@stud.hs-kl.de,Constance,Joseph,1998-06-13,diverse,2019-08-27,active,,user,Wähnerallee 9/8,94723,Cottbus
445yiiuc,JeaMon,JeMo0005@stud.hs-kl.de,Jeannine,Monnier,1994-05-15,male,2020-02-16,inactive,,admin,Edelgard-Bender-Allee 76,47233,Göppingen
fiubf1hd,MarGut,MaGu0036@stud.hs-kl.de,Mariana,Gutknecht,2010-07-04,diverse,2020-03-19,active,,user,Heinstraße 50,97220,Olpe
dwwhu2rv,MarMer,MaMe0035@stud.hs-kl.de,Margaud,Mercier,2011-05-17,diverse,2020-10-18,banned,,admin,Dominic-Ditschlerin-Straße 5,11776,Sulzbach-Rosenberg
0mmuyp34,LéoGui,LéGu0023@stud.hs-kl.de,Léon,Guillet,2000-09-16,diverse,2020-03-15,banned,,user,Oderwaldweg 31,33426,Celle
0gi4pvat,EmiMen,EmMe0076@stud.hs-kl.de,Emily,Mendoza,1973-01-03,diverse,2020-08-14,inactive,,admin,Bachmannstraße 7,11524,Burglengenfeld
5yxdn31i,AleRoc,AlRo0099@stud.hs-kl.de,Alexandrie,Rocher,2002-06-09,female,2020-02-05,banned,,admin,Bärergasse 7/2,82673,Rastatt
utspo842,HélLec,HéLe0019@stud.hs-kl.de,Hélène,Lecomte,2012-01-13,female,2019-10-09,banned,,user,Mendestr. 4,66711,Badoberan
3wu1hxuj,MarWei,MaWe0003@stud.hs-kl.de,Marcel,Weihmann,2003-07-23,diverse,2020-06-03,banned,,user,Heydrichgasse 327,80455,Beilngries
da5lbvsb,MicCla,MiCl0083@stud.hs-kl.de,Michael,Clarke,1971-04-04,diverse,2020-09-08,active,,admin,Fritschstr. 984,96886,Schwabmünchen
bjkdz5w8,VanHän,VaHä0037@stud.hs-kl.de,Vanessa,Hänel,1974-08-06,diverse,2019-10-12,banned,,admin,Hahnweg 0,44331,Luckau
dk4n91qz,AleHeb,AlHe0027@stud.hs-kl.de,Alexandria,Hebert,1989-06-03,male,2019-09-15,active,,admin,Jungfergasse 13,20929,Dieburg
i35abo60,VirCha,ViCh0072@stud.hs-kl.de,Virginie,Chauvet,1996-06-01,diverse,2019-08-12,inactive,,user,Jenny-Köster-Platz 679,33201,Strasburg
bqv0884r,DenKle,DeKl0081@stud.hs-kl.de,Denis,Klein,2016-01-15,female,2020-08-05,active,,admin,Utz-Löchel-Gasse 292,29133,Hofgeismar
d7hncfq5,OcéCoh,OcCo0073@stud.hs-kl.de,Océane,Cohen,1974-08-19,female,2021-06-18,banned,,admin,Johannplatz 27,51304,Gelnhausen
kw7a58qx,MarTho,MaTh0028@stud.hs-kl.de,Maryse,Thomas,1972-10-18,diverse,2020-02-24,inactive,,admin,Sylvia-Hentschel-Platz 7,75117,Guben
pbpfvmcl,GieHau,GiHa0051@stud.hs-kl.de,Giesela,Hauffer,1989-10-19,diverse,2021-01-31,banned,,admin,Leonard-Sölzer-Gasse 41,04333,Kaiserslautern
gpfxh92r,LisHop,LiHo0003@stud.hs-kl.de,Lisa,Hopkins,2020-12-28,female,2020-04-02,banned,,admin,Beierweg 968,33932,Greifswald
4o9cftf0,MicKha,MiKh0091@stud.hs-kl.de,Michelle,Khan,1985-12-13,male,2019-12-28,active,,admin,Daniel-Scheuermann-Gasse 2/4,60881,Sternberg
fm83zc5h,AleNer,AlNe0027@stud.hs-kl.de,Aleksandar,Nerger,2013-01-17,diverse,2019-12-23,active,,admin,Anne-Rose-Jockel-Gasse 632,69689,Hansestadttralsund
1genb0r1,JacByr,JaBy0056@stud.hs-kl.de,Jacob,Byrd,1980-06-30,female,2019-12-16,inactive,,admin,Klingelhöferweg 21,87721,Anklam
7sups6gt,DenLüb,DeLü0067@stud.hs-kl.de,Dennis,Lübs,1989-07-09,diverse,2019-12-05,banned,,admin,Isabel-Mude-Allee 194,53627,Kötzting
xij4c0m3,MadGui,MaGu0028@stud.hs-kl.de,Madeleine,Guilbert,2017-12-29,male,2019-08-23,inactive,,admin,Koch IIring 0,03849,Burgdorf
hp6ixuwe,FraLem,FrLe0024@stud.hs-kl.de,Françoise,Lemoine,2008-09-14,female,2020-07-07,banned,,user,Cichoriusstraße 653,14547,Forst
8hk84gdr,DavNel,DaNe0027@stud.hs-kl.de,David,Nelson,1972-05-28,male,2019-08-23,inactive,,user,Josephine-Girschner-Weg 0,78111,Moers
xpwt6x4m,JamVeg,JaVe0055@stud.hs-kl.de,James,Vega,2005-12-10,diverse,2020-01-26,active,,user,Schönlandweg 015,56373,Bad Mergentheim
zakq4d02,ÉriFai,ÉrFa0096@stud.hs-kl.de,Éric,Faivre,2017-07-02,male,2020-11-20,inactive,,user,Tilmann-Hellwig-Straße 3/9,35412,Tirschenreuth
72d12d9m,GréGil,GrGi0012@stud.hs-kl.de,Grégoire,Gillet,2010-10-17,male,2020-12-03,inactive,,admin,Vogtplatz 3,33413,Berchtesgaden
xrl23x62,ThiMul,ThMu0022@stud.hs-kl.de,Thibaut,Muller,1996-06-11,female,2020-04-20,active,,user,Klemmplatz 988,68665,Pritzwalk
kcrodfu1,BriAnt,BrAn0086@stud.hs-kl.de,Brian,Anthony,2012-01-18,diverse,2021-04-01,inactive,,admin,Nermin-Seifert-Straße 330,56152,Meißen
kr55a1gs,KeiRiv,KeRi0059@stud.hs-kl.de,Keith,Rivera,1983-02-24,male,2020-10-29,banned,,user,Nasergasse 04,39611,Ilmenau
ftklnp7j,HanKal,HaKa0007@stud.hs-kl.de,Hans Peter,Kallert,1989-05-26,male,2020-01-03,banned,,admin,Karola-Schweitzer-Straße 15,06074,Emmendingen
lnn110ef,LucCor,LuCo0072@stud.hs-kl.de,Luc,Cordier,2019-01-21,male,2019-12-12,inactive,,user,Möchlichenweg 798,15184,Hildburghausen
iuqp0qpn,ThoBur,ThBu0068@stud.hs-kl.de,Thomas,Burke,1986-01-01,female,2021-02-04,active,,user,Heinrichring 266,45504,Roding
g0jvufdq,ÉmiVas,ÉmVa0047@stud.hs-kl.de,Émilie,Vasseur,2004-03-03,female,2019-10-17,banned,,admin,Gerlinde-Lehmann-Ring 9,89359,Gräfenhainichen
6n6300ja,GenLeb,GeLe0033@stud.hs-kl.de,Geneviève,Lebreton,2008-06-21,female,2020-05-27,inactive,,user,Berta-Striebitz-Gasse 41,73087,Greiz
kh524pef,ChaHen,ChHe0069@stud.hs-kl.de,Charles,Hendricks,1981-04-21,female,2020-01-21,banned,,admin,Nick-Otto-Gasse 978,63116,Erding
vqkkuybt,DavLe ,DaLe0013@stud.hs-kl.de,David,Le Gall,1993-10-03,female,2020-04-29,banned,,user,Micha-Zahn-Platz 1,58725,Wunsiedel
y5dytpy8,AlpDan,AlDa0072@stud.hs-kl.de,Alphonse,Daniel,1991-05-13,female,2020-06-04,inactive,,user,Stumpfplatz 9/1,47810,Cloppenburg
lq2yi5xo,RyaSal,RySa0009@stud.hs-kl.de,Ryan,Salazar,2018-03-30,diverse,2019-10-29,inactive,,user,Elwira-Biggen-Straße 6,48573,Kelheim
ip1oxah4,JosCam,JoCa0085@stud.hs-kl.de,Joseph,Campbell,2013-07-03,diverse,2021-05-20,banned,,user,Klemtallee 838,87923,Leipziger Land
fxd8ipk8,GinSei,GiSe0065@stud.hs-kl.de,Gina,Seifert,1987-02-09,diverse,2021-02-04,active,,admin,Erna-Höfig-Weg 2/8,29623,Flöha
aql63eyw,KriSwe,KrSw0068@stud.hs-kl.de,Kristen,Sweeney,1981-07-20,male,2020-03-30,banned,,user,Preißgasse 784,17110,Prenzlau
indd6caa,HerWes,HeWe0031@stud.hs-kl.de,Hertha,Wesack,1981-05-01,diverse,2020-12-10,banned,,admin,Linkeplatz 6/8,05244,Steinfurt
jb75cbtx,GaiMor,GaMo0096@stud.hs-kl.de,Gail,Morgan,1975-08-04,female,2020-11-21,active,,user,Conradiweg 9/4,48287,Cottbus
fth2q5pn,RenJim,ReJi0058@stud.hs-kl.de,Renee,Jimenez,1976-09-05,male,2020-06-12,active,,admin,Neureutherplatz 5,20408,Paderborn
75wvz9t9,DitKra,DiKr0091@stud.hs-kl.de,Dittmar,Kranz,2008-10-11,male,2020-10-19,active,,user,Ullrichstr. 999,91848,Wesel
ouh99bzt,ÉdoPay,ÉdPa0062@stud.hs-kl.de,Édouard,Payet,1995-08-15,diverse,2019-08-10,active,,user,Ron-Gorlitz-Allee 0,39116,Eisenhüttenstadt
zzi3uz7g,AmyCar,AmCa0095@stud.hs-kl.de,Amy,Carlson,1984-06-04,diverse,2021-04-19,banned,,admin,Scholzplatz 290,00962,Biedenkopf
0cjprugl,HeiHan,HeHa0009@stud.hs-kl.de,Heinz-Dieter,Hande,2014-08-05,male,2019-08-18,banned,,user,Klotzstr. 263,91812,Gerolzhofen
u7mkuqcw,AugGuy,AuGu0028@stud.hs-kl.de,Auguste,Guyon,1972-12-13,diverse,2019-09-10,banned,,admin,Ellinor-Langern-Weg 7,41960,Cuxhaven
evz0um7j,GotRup,GoRu0098@stud.hs-kl.de,Gotthold,Ruppert,1984-07-07,female,2019-10-09,active,,user,Löchelallee 52,35948,Magdeburg
36p4hoiz,AlfMie,AlMi0023@stud.hs-kl.de,Alfons,Mielcarek,2013-05-17,male,2020-02-09,banned,,user,Geiselstr. 64,27614,Magdeburg
fhzgwu72,AusCas,AuCa0099@stud.hs-kl.de,Austin,Castaneda,1973-04-05,female,2019-09-01,active,,admin,Pruschkestr. 3,73629,Mallersdorf
xaqrhrwl,DavWhe,DaWh0053@stud.hs-kl.de,David,Wheeler,2011-09-23,diverse,2020-07-11,banned,,user,Wolf-Hecker-Platz 092,53649,Sondershausen
t9edz8br,IriZir,IrZi0094@stud.hs-kl.de,Irina,Zirme,1987-07-15,male,2020-02-23,banned,,user,Karl-Hermann-Karge-Platz 810,30278,Beilngries
3jcwqy2j,DavLec,DaLe0036@stud.hs-kl.de,David,Leconte,1999-11-18,female,2020-06-23,active,,admin,Constantin-Peukert-Ring 2/2,53401,Guben
a2i7w0ut,MicBro,MiBr0063@stud.hs-kl.de,Michelle,Brock,1986-02-07,diverse,2020-11-30,inactive,,admin,Cecilia-Köhler-Ring 530,20279,Holzminden
yyqdvhqp,JesKel,JeKe0059@stud.hs-kl.de,Jessica,Kelley,1978-03-07,diverse,2020-10-07,inactive,,user,Irmhild-Henk-Weg 838,08773,Witzenhausen
uepqq6h9,AprSan,ApSa0003@stud.hs-kl.de,April,Sanchez,2012-06-19,diverse,2019-08-30,active,,admin,Junkenweg 52,42524,Wanzleben
1sf4f3kf,FréTex,FrTe0001@stud.hs-kl.de,Frédéric,Texier,2005-06-11,diverse,2019-08-01,inactive,,admin,Emmy-Dehmel-Platz 737,71663,Cottbus
96365x0j,BenLef,BeLe0032@stud.hs-kl.de,Benjamin,Lefebvre,1976-10-17,female,2020-01-20,active,,user,Karl-Wilhelm-Weitzel-Weg 819,10640,Wittenberg
vyx0rw3k,FolHer,FoHe0062@stud.hs-kl.de,Folker,Herrmann,1984-08-11,female,2020-08-18,banned,,user,Solveig-Hertrampf-Weg 31,77947,Stollberg
tqh7xk5i,MarLan,MaLa0057@stud.hs-kl.de,Marcel,Langlois,1970-04-06,male,2020-09-04,inactive,,user,Reinhardtring 6,42055,Bremen
tv9cxrw1,ThoRäd,ThRä0048@stud.hs-kl.de,Thorben,Rädel,1975-05-14,male,2019-08-15,banned,,user,Heinrichplatz 774,99399,Badalzungen
scqthb35,LorPhi,LoPh0019@stud.hs-kl.de,Lori,Phillips,1988-06-24,diverse,2021-03-31,banned,,user,Annelise-Klingelhöfer-Gasse 0/0,32517,Brilon
08atan8e,BriHow,BrHo0059@stud.hs-kl.de,Brittany,Howard,2008-05-28,female,2019-10-10,banned,,user,Raymond-Rohleder-Platz 8/3,54083,Göttingen
bq4d3gm3,UllHuh,UlHu0081@stud.hs-kl.de,Ullrich,Huhn,1980-12-03,female,2020-10-13,banned,,user,Hans-Gerd-Hein-Allee 98,81327,Ludwigslust
410it58v,ChrSmi,ChSm0062@stud.hs-kl.de,Christopher,Smith,1986-11-19,diverse,2020-09-29,inactive,,admin,Witold-Anders-Ring 1,14350,Pasewalk
0g0297pv,SarSco,SaSc0045@stud.hs-kl.de,Sarah,Scott,1979-11-13,diverse,2019-08-19,banned,,admin,Mahmoud-Bärer-Platz 72,22068,Herford
rncdehhr,IrmSta,IrSt0073@stud.hs-kl.de,Irmtrud,Stadelmann,2010-04-21,diverse,2019-12-26,active,,admin,Koch IIweg 812,32137,Eisenhüttenstadt
e3nukba2,JamCur,JaCu0072@stud.hs-kl.de,James,Curry,2007-03-30,diverse,2020-10-26,active,,user,Ehrentraud-Meister-Weg 83,13809,Viersen
z7h3truy,EriPer,ErPe0065@stud.hs-kl.de,Erin,Perez,1987-01-08,male,2019-10-02,banned,,user,Konrad-Bärer-Straße 513,05175,Eisenach
b35eok6l,JenRob,JeRo0021@stud.hs-kl.de,Jennifer,Roberts,2015-12-20,male,2020-04-16,inactive,,admin,Stiebitzstraße 9/7,74646,Grevenbroich
tbax0soz,MatLop,MaLo0057@stud.hs-kl.de,Matthieu,Lopez,1973-08-22,female,2020-05-12,banned,,user,Meta-Tschentscher-Weg 490,74019,Demmin
