cardID,username,email,prename,surname,birthDate,sex,validityDate,state,,rights,street,postcode,city
khh2xckk,TraDav,TrDa0055@stud.hs-kl.de,Tracy,Davis,2002-01-09,diverse,2020-12-11,inactive,,user,Maike-Linke-Allee 9,45844,Ebern
by50xtje,OcéBou,OcBo0045@stud.hs-kl.de,Océane,Bouchet,1996-05-16,male,2019-08-28,active,,admin,Jasmin-Tschentscher-Allee 286,90743,Aurich
7kjt4te0,ThéDuf,ThDu0041@stud.hs-kl.de,Théodore,Dufour,1984-09-29,male,2020-07-16,banned,,user,Milos-Kade-Platz 23,45605,Mellrichstadt
qfb471xd,MicHul,MiHu0043@stud.hs-kl.de,Michelle,Hull,1971-08-03,female,2020-04-06,active,,admin,Täscheallee 289,45992,Zerbst
ghr9sq38,HerBru,HeBr0094@stud.hs-kl.de,Heribert,Bruder,1996-06-20,diverse,2020-05-28,banned,,user,Friedbert-Pruschke-Platz 1/2,97229,Suhl
kvezb7th,JarRäd,JaRä0018@stud.hs-kl.de,Jaroslav,Rädel,2010-09-11,female,2020-04-22,active,,user,Wagnerstr. 2,77892,Forchheim
qtgayicy,MarHam,MaHa0007@stud.hs-kl.de,Margot,Hamon,1996-06-09,male,2020-08-25,inactive,,admin,Ekkehard-Reising-Weg 9,58569,Eisenberg
a0ahqn7s,TroFle,TrFl0051@stud.hs-kl.de,Troy,Fleming,1991-03-12,diverse,2021-05-02,banned,,admin,Preißstraße 70,02317,Berchtesgaden
f0x6x0d4,DanRos,DaRo0034@stud.hs-kl.de,Daniel,Rosales,1971-04-15,female,2020-01-31,active,,admin,Schönlandgasse 4,08599,Freudenstadt
t0n7f4t8,CélRiv,CéRi0044@stud.hs-kl.de,Céline,Riviere,1994-10-06,female,2020-05-12,banned,,admin,Ahmet-Herrmann-Weg 5,98147,Altentreptow
nfqpe31k,JosCla,JoCl0079@stud.hs-kl.de,Jose,Clark,1995-11-02,female,2020-03-05,inactive,,admin,Lindauweg 8,46423,Regensburg
59epf3nh,LauAub,LaAu0039@stud.hs-kl.de,Laurent,Aubert,1998-08-25,diverse,2020-07-17,inactive,,user,Holm-Flantz-Straße 7,66368,Rathenow
u0hto30k,HanWhe,HaWh0043@stud.hs-kl.de,Hannah,Wheeler,2001-12-24,male,2020-11-02,inactive,,user,Bachmannallee 64,79450,Pegnitz
bes2awzk,CouBak,CoBa0062@stud.hs-kl.de,Courtney,Baker,2015-03-23,female,2019-11-23,banned,,admin,Xaver-Dietz-Ring 87,01042,Genthin
ewc16c3a,MicWal,MiWa0017@stud.hs-kl.de,Michael,Wall,2011-06-07,diverse,2020-04-21,active,,admin,Urs-Mosemann-Allee 471,52627,Hansestadttralsund
ylacxw6f,AlmBri,AlBr0003@stud.hs-kl.de,Alma,Briemer,2004-10-08,diverse,2020-06-13,inactive,,admin,Tlustekweg 617,61524,Bamberg
0cmi6fg6,BecHow,BeHo0069@stud.hs-kl.de,Becky,Howard,2015-06-01,female,2021-06-10,banned,,user,Höfigplatz 0/1,36774,Haldensleben
ps61laqn,JanFli,JaFl0019@stud.hs-kl.de,Jane,Fliegner,2001-10-27,male,2021-04-03,inactive,,user,Hendriksplatz 290,98551,Schwarzenberg
njo0hx6h,PatBru,PaBr0017@stud.hs-kl.de,Patrick,Bruneau,1997-01-17,male,2021-04-08,banned,,admin,Kraushaargasse 9,37870,Rottweil
959rjvp4,DanMie,DaMi0042@stud.hs-kl.de,Daniela,Mielcarek,1986-07-30,male,2019-09-07,banned,,admin,Drewesstraße 538,91431,Schwandorf
gdqjx6a7,LilKal,LiKa0078@stud.hs-kl.de,Lili,Kallert,1972-02-23,female,2020-08-20,active,,admin,Blochplatz 589,91827,Ludwigslust
qv5hxmr5,SteCra,StCr0043@stud.hs-kl.de,Stefanie,Crawford,1995-10-19,male,2021-01-02,banned,,user,Hartmuth-Koch-Platz 760,09630,Spremberg
jj2u3cpa,MonRou,MoRo0004@stud.hs-kl.de,Monique,Roux,2009-11-07,diverse,2021-04-15,banned,,admin,Elise-Killer-Platz 76,78078,Lüdinghausen
b913gfo6,ShaFos,ShFo0071@stud.hs-kl.de,Sharon,Foster,2000-06-18,male,2019-11-05,inactive,,admin,Blanka-Löwer-Gasse 61,23325,Rehau
udji4giu,AleLe ,AlLe0039@stud.hs-kl.de,Alex,Le Roux,1975-09-17,male,2020-11-16,inactive,,user,Ringring 5,53448,Wolfratshausen
zwncgfc0,EstHer,EsHe0012@stud.hs-kl.de,Esther,Hering,2005-09-16,male,2021-03-29,inactive,,user,Stolzegasse 412,54065,Kemnath
6rvxahkw,AleGre,AlGr0087@stud.hs-kl.de,Alexandre,Gregoire,2015-08-22,male,2021-07-05,active,,user,Röhrdanzweg 1/9,76035,Kyritz
a1areeli,EmiBey,EmBe0003@stud.hs-kl.de,Emin,Beyer,1991-09-22,male,2019-12-09,inactive,,user,Katherina-Klapp-Gasse 35,12080,Pfaffenhofen an der Ilm
v9cr49sb,BobBro,BoBr0007@stud.hs-kl.de,Bob,Brown,2015-09-10,diverse,2019-10-16,banned,,user,Dragan-Hiller-Allee 3,39580,Ravensburg
qjbjg78e,RadKre,RaKr0019@stud.hs-kl.de,Radmila,Krein,2016-11-29,female,2019-12-20,active,,user,Hentschelweg 9,31936,Hammelburg
3y6i4hqk,AleRob,AlRo0056@stud.hs-kl.de,Alexander,Robbins,2007-09-22,male,2020-11-02,banned,,user,Wigbert-Baum-Weg 9/9,89279,Beilngries
d90eizwe,ColDum,CoDu0018@stud.hs-kl.de,Colette,Dumont,2004-05-17,male,2020-01-28,banned,,user,Rolf-Peter-Franke-Platz 0,13403,Querfurt
9f075n7i,AnkRie,AnRi0046@stud.hs-kl.de,Anke,Riehl,2009-10-20,female,2020-09-14,active,,admin,Mattias-Bonbach-Ring 1,19786,Zschopau
gg2omycn,MelRus,MeRu0001@stud.hs-kl.de,Melissa,Russo,1978-05-16,female,2019-09-01,inactive,,admin,Dehmelring 2,75442,Monschau
foduzobn,AlaPic,AlPi0015@stud.hs-kl.de,Alain,Picard,1971-08-20,male,2021-03-04,inactive,,admin,Aumanngasse 1,61195,Jena
tvlvvqjp,AmaNea,AmNe0049@stud.hs-kl.de,Amanda,Neal,2014-06-24,male,2020-06-16,inactive,,user,Andree-Weiß-Weg 2/4,58576,Ravensburg
r530j0hi,KatMck,KaMc0071@stud.hs-kl.de,Katrina,Mckenzie,1995-05-09,diverse,2021-01-30,banned,,admin,Cichoriusring 2/9,71118,Lichtenfels
glb73nep,JusMar,JuMa0005@stud.hs-kl.de,Justin,Martin,1973-10-10,diverse,2021-03-11,banned,,admin,Uta-Kramer-Allee 7/9,87699,Calau
e95ctyu7,LauSmi,LaSm0073@stud.hs-kl.de,Lauren,Smith,1981-11-24,diverse,2020-08-06,active,,admin,Buttegasse 9,74834,Wolmirstedt
otew4hld,SteYan,StYa0041@stud.hs-kl.de,Stephanie,Yang,1986-11-06,diverse,2021-02-26,active,,user,Susann-Gröttner-Ring 160,77999,Berlin
ttv4wfom,FréLac,FrLa0084@stud.hs-kl.de,Frédéric,Lacombe,2010-11-26,diverse,2021-01-06,active,,user,Jäntschallee 10,84043,Querfurt
grcyoi2r,AdrDid,AdDi0013@stud.hs-kl.de,Adrien,Didier,1988-12-21,diverse,2020-05-15,active,,user,Carstenplatz 235,96733,Wittstock
psytfq5t,LorPer,LoPe0043@stud.hs-kl.de,Lorraine,Pereira,1984-11-16,female,2021-06-23,inactive,,user,Schusterstraße 3,30681,Heiligenstadt
iwgo58zt,BetTru,BeTr0094@stud.hs-kl.de,Betti,Trub,1999-02-28,male,2020-07-08,inactive,,admin,Holtstr. 871,23838,Kamenz
cgn951h3,GerLie,GeLi0003@stud.hs-kl.de,Gerhard,Liebelt,1991-11-15,diverse,2020-08-09,banned,,user,Frauke-Weiß-Ring 72,45635,Neustadtner Waldnaab
dvka20s5,FraSim,FrSi0033@stud.hs-kl.de,François,Simon,2013-11-07,male,2021-05-10,active,,user,Andersgasse 51,65308,Karlsruhe
fx7walws,WilJun,WiJu0055@stud.hs-kl.de,Willibald,Junk,1971-05-23,female,2020-11-17,inactive,,user,Zimmergasse 32,51484,Neustrelitz
o58b52nh,AnnMar,AnMa0071@stud.hs-kl.de,Anne,Marie,1976-06-05,male,2019-12-20,banned,,admin,Sagerplatz 176,15352,Büsingen am Hochrhein
f739skoy,TatKru,TaKr0089@stud.hs-kl.de,Tatiana,Kruschwitz,2001-02-15,female,2020-07-23,banned,,admin,Frida-Bauer-Platz 01,98043,Delitzsch
zwodaltv,LouGir,LoGi0084@stud.hs-kl.de,Louis,Girard,1981-10-11,diverse,2020-11-28,inactive,,user,Zobelring 1,95303,Höxter
onz3g7i4,TonObr,ToOb0093@stud.hs-kl.de,Tony,Obrien,2008-03-12,diverse,2020-02-28,active,,user,Grazyna-Blümel-Platz 378,32313,Melle
e592cnww,JosRit,JoRi0068@stud.hs-kl.de,Josefa,Ritter,2013-06-07,male,2021-04-19,inactive,,user,Gülay-Mohaupt-Weg 174,00397,Meißen
5akbsiz7,ConNic,CoNi0061@stud.hs-kl.de,Constance,Nicolas,1980-06-19,female,2021-03-13,active,,admin,Hans-Willi-Peukert-Allee 9/9,03748,Sigmaringen
c9bn7kok,UrbEbe,UrEb0058@stud.hs-kl.de,Urban,Eberth,1992-03-06,male,2020-07-21,banned,,admin,Blümelgasse 15,22764,Senftenberg
in3oqvha,LucHol,LuHo0068@stud.hs-kl.de,Lucie,Holsten,1980-08-26,female,2020-05-19,active,,admin,Auguste-Siering-Platz 3,64658,Bautzen
qmhlyluf,KatNie,KaNi0035@stud.hs-kl.de,Kata,Niemeier,1994-04-21,diverse,2021-06-29,banned,,user,Heinz-Willi-Rogge-Gasse 4,49862,Wolfach
t452gq0q,KevAdk,KeAd0092@stud.hs-kl.de,Kevin,Adkins,1981-03-13,male,2021-03-11,banned,,admin,Hahngasse 0,64156,Wernigerode
e345m1au,MicBar,MiBa0076@stud.hs-kl.de,Michèle,Barbier,1997-11-13,male,2020-09-26,active,,admin,Hans-Jochen-Seip-Ring 7,57982,Halberstadt
9pkdp4v6,HanLin,HaLi0063@stud.hs-kl.de,Hans Peter,Lindner,2015-08-28,male,2021-03-06,banned,,admin,Sölzerstr. 265,83316,Waldmünchen
bdykjbxt,SanErn,SaEr0058@stud.hs-kl.de,Sandra,Ernst,1970-03-25,male,2020-02-29,active,,user,Karzgasse 74,12558,Ahaus
wguvpxly,BerCar,BeCa0049@stud.hs-kl.de,Bernadette,Carpentier,2003-10-05,male,2020-11-16,active,,admin,Jeanette-Gute-Straße 7,40716,Wurzen
m1uua5u9,MarMat,MaMa0031@stud.hs-kl.de,Marianne,Mathieu,1982-11-24,female,2020-07-03,banned,,user,Ulrich-Bachmann-Straße 3,33589,Göppingen
vwgmk9e1,DieJoh,DiJo0081@stud.hs-kl.de,Diether,Johann,1983-06-04,female,2019-11-17,banned,,admin,Albina-Löffler-Allee 25,86906,Bautzen
o3qhl7n3,StaSch,StSc0033@stud.hs-kl.de,Stacey,Schwartz,2020-09-23,female,2020-10-24,banned,,admin,Anette-Gutknecht-Ring 28,44358,Luckau
l9hdw1fh,PatMit,PaMi0066@stud.hs-kl.de,Patricia,Mitchell,2020-11-18,male,2020-05-29,banned,,user,Tschentscherplatz 539,49621,Backnang
tjf8jtg2,LisHil,LiHi0024@stud.hs-kl.de,Lisa,Hill,1973-12-23,male,2020-02-15,active,,user,Reisinggasse 64,07314,Stade
7q9y4db5,EdiHer,EdHe0004@stud.hs-kl.de,Edith,Hertrampf,2020-08-07,diverse,2019-08-10,active,,admin,Walli-Noack-Platz 058,78140,Borna
9nt9hos7,OlgKra,OlKr0043@stud.hs-kl.de,Olga,Kraushaar,1999-01-25,male,2020-03-15,active,,admin,Wiekstraße 726,61566,Kelheim
c3lrv7np,RenMas,ReMa0086@stud.hs-kl.de,Renée,Masse,1992-05-21,male,2019-10-22,inactive,,user,Gretchen-Gröttner-Weg 61,83019,Füssen
qzr1odwi,TamGar,TaGa0068@stud.hs-kl.de,Tamara,Garcia,1974-05-20,diverse,2019-11-28,active,,user,Walterring 2/4,98977,Aurich
69axz91q,FréLe ,FrLe0094@stud.hs-kl.de,Frédérique,Le Gall,1999-10-18,diverse,2021-01-09,banned,,user,Rennerweg 2,93134,Bayreuth
510smwyw,ValCha,VaCh0096@stud.hs-kl.de,Valérie,Chauvin,1990-09-21,male,2020-07-16,active,,user,Berthold-Ehlert-Allee 2,64049,Bayreuth
zms0svtd,GarAtk,GaAt0012@stud.hs-kl.de,Gary,Atkins,2010-02-12,male,2020-04-04,inactive,,admin,Utz-Rädel-Ring 9,78314,Hainichen
o7ui9kf1,AndKit,AnKi0016@stud.hs-kl.de,Andy,Kitzmann,1979-04-26,male,2021-03-05,active,,user,Wenzel-Bien-Gasse 986,09175,Greifswald
767e3fk9,MarSch,MaSc0012@stud.hs-kl.de,Mary,Schmidt,1990-01-14,female,2021-04-10,banned,,admin,Mühlering 3,88091,Backnang
tqchzkhc,PauHum,PaHu0064@stud.hs-kl.de,Paul,Humbert,2016-12-19,female,2019-10-04,inactive,,admin,Reinhardtplatz 564,79511,Kyritz
o1a9v48i,MusSeg,MuSe0013@stud.hs-kl.de,Mustafa,Segebahn,1983-10-20,female,2020-01-10,banned,,user,Hövelgasse 5/3,51594,Hofgeismar
ztsu13ah,ShaMoo,ShMo0012@stud.hs-kl.de,Shawn,Moody,1997-06-19,diverse,2020-01-22,banned,,admin,Riehlstraße 3/4,71538,Griesbach Rottal
44x4v7pj,KriWat,KrWa0017@stud.hs-kl.de,Kristina,Waters,1977-11-27,diverse,2020-01-24,inactive,,user,Hornichstr. 68,39916,Niesky
3i5gwuks,BiaPat,BiPa0029@stud.hs-kl.de,Bianka,Patberg,1993-07-08,male,2020-01-15,active,,user,Paffrathring 3/7,15537,Reutlingen
jz9vb6y0,NicMor,NiMo0023@stud.hs-kl.de,Nicolas,Morvan,1985-01-13,diverse,2021-04-30,active,,user,Rüdiger-Weller-Allee 51,42785,Neustrelitz
z4fzr2jj,Pauvan,Pava0051@stud.hs-kl.de,Paulo,van der Dussen,2008-06-09,diverse,2020-05-06,active,,admin,Salzgasse 70,95109,Bremervörde
2u7wz834,TimPeu,TiPe0022@stud.hs-kl.de,Tim,Peukert,2009-12-11,male,2021-04-28,inactive,,user,Marija-Pergande-Platz 36,52117,Stuttgart
fricfz0y,AlaJou,AlJo0085@stud.hs-kl.de,Alain,Joubert,1986-07-04,male,2019-07-30,banned,,user,Schülerplatz 92,16764,Pegnitz
kutrs988,EmmBui,EmBu0063@stud.hs-kl.de,Emmanuel,Buisson,2011-05-25,female,2021-05-23,banned,,user,Valeri-Staude-Straße 8/1,19918,Füssen
bdu0gv6h,AgaCou,AgCo0089@stud.hs-kl.de,Agathe,Courtois,1981-05-28,male,2020-06-04,banned,,user,Irmtrud-Hendriks-Ring 264,81430,Klötze
sz23z1tp,XavFis,XaFi0009@stud.hs-kl.de,Xavier,Fischer,1996-06-24,female,2021-07-06,inactive,,user,Mülichenweg 543,02785,Jülich
r5shq5h0,ClaSto,ClSt0063@stud.hs-kl.de,Claudia,Stoll,1976-07-07,diverse,2021-03-22,banned,,admin,Henkstraße 2/7,58597,Wittstock
e1ot3sxx,KenSel,KeSe0012@stud.hs-kl.de,Kenneth,Sellers,1981-02-23,diverse,2020-04-19,active,,admin,Liebeltstr. 98,34638,Hildburghausen
cb9ffns4,MarMai,MaMa0061@stud.hs-kl.de,Marie,Maillot,1986-12-19,female,2020-10-13,inactive,,admin,Bendergasse 49,80315,Meppen
ucaoy2fm,ConGir,CoGi0089@stud.hs-kl.de,Constance,Girard,2002-05-24,female,2021-04-22,active,,admin,Peukertplatz 9,90248,Soltau
btz9pnto,JosDel,JoDe0077@stud.hs-kl.de,Joseph,Delaunay,1996-12-26,male,2020-12-30,inactive,,user,Josefa-Ehlert-Platz 9,10346,Jessen
cuwxmzt3,AndBri,AnBr0041@stud.hs-kl.de,Andre,Briemer,2012-04-10,female,2020-06-23,inactive,,admin,Christophstraße 8/8,74661,Lörrach
hcxggmkv,LéoGro,LéGr0093@stud.hs-kl.de,Léon,Gros,1977-04-19,female,2020-10-16,active,,admin,Gretchen-Rust-Allee 2/3,47112,Leipziger Land
18m3bvyz,JadSmi,JaSm0054@stud.hs-kl.de,Jade,Smith,1974-11-28,diverse,2019-07-21,inactive,,admin,German-Rosenow-Gasse 9,40799,Düren
3w1q6eki,SusFar,SuFa0033@stud.hs-kl.de,Susan,Farley,1979-09-02,male,2020-04-13,active,,admin,Kensygasse 784,37721,Iserlohn
b7rflyhm,AlfPre,AlPr0085@stud.hs-kl.de,Alfred,Prevost,1970-06-07,female,2021-03-26,inactive,,user,Mälzergasse 8,47006,Oberviechtach
19juxwhx,JerSho,JeSh0022@stud.hs-kl.de,Jerry,Short,1986-10-23,diverse,2019-12-15,active,,admin,Holstenring 4/5,15486,Tübingen
twzgob6t,NatBoy,NaBo0071@stud.hs-kl.de,Nathalie,Boyer,2019-03-06,diverse,2019-08-09,banned,,user,Cläre-Caspar-Gasse 4,97313,Oschatz
n5wi85vb,GabRey,GaRe0011@stud.hs-kl.de,Gabriel,Reyes,1984-08-23,diverse,2020-03-05,inactive,,user,Nevenka-Kallert-Ring 4,48163,Hainichen
hhxgmequ,JohWil,JoWi0012@stud.hs-kl.de,John,Willis,2005-09-13,female,2020-01-05,inactive,,user,Heidelore-Bohnbach-Gasse 9,03006,Lübben
42kqiz0q,ConLag,CoLa0025@stud.hs-kl.de,Constance,Lagarde,1986-12-23,diverse,2020-01-10,inactive,,user,Emilia-Köster-Platz 546,48527,Ludwigslust
2pmmyxld,MarDum,MaDu0005@stud.hs-kl.de,Margaret,Dumont,1984-01-05,female,2019-08-10,banned,,user,Fischerring 73,92175,Sulzbach-Rosenberg
hqctipt6,HarAck,HaAc0037@stud.hs-kl.de,Harm,Ackermann,1980-10-11,diverse,2020-12-13,banned,,admin,Helena-Lindner-Weg 3/4,24058,Bischofswerda
wpyncbnz,ArtMas,ArMa0083@stud.hs-kl.de,Arthur,Masse,1980-02-15,diverse,2019-12-02,banned,,admin,Hermann-Ortmann-Gasse 348,72519,Karlsruhe
qqhbe4yu,LutRos,LuRo0025@stud.hs-kl.de,Lutz,Rosemann,1971-11-16,female,2021-06-17,banned,,admin,Klothilde-Mies-Platz 3,83053,Germersheim
cgaxcvsn,ChrSho,ChSh0036@stud.hs-kl.de,Chris,Short,1975-04-13,diverse,2021-01-14,banned,,admin,Warmerweg 25,19627,Pinneberg
wlyufwoq,KlaWel,KlWe0006@stud.hs-kl.de,Klaus-Jürgen,Weller,2008-03-25,female,2020-03-15,active,,admin,Joanna-Säuberlich-Allee 2,45360,Anklam
0zcqtfjr,DebJoh,DeJo0012@stud.hs-kl.de,Debra,Johnson,2005-11-16,female,2020-10-26,active,,user,Cordula-Buchholz-Gasse 172,26232,Stade
i8vpe12y,DonKle,DoKl0062@stud.hs-kl.de,Donald,Klemm,1992-03-31,male,2019-11-20,banned,,user,Lindnerstr. 8/2,54829,Fürstenwalde
8fvxf5se,AntFou,AnFo0057@stud.hs-kl.de,Antoinette,Foucher,2016-09-29,female,2020-03-03,inactive,,admin,Heide-Marie-Wiek-Weg 545,57410,Hannoversch Münden
u46rfi7s,FréRou,FrRo0014@stud.hs-kl.de,Frédérique,Rousseau,1982-08-21,female,2020-09-26,banned,,user,Dorle-Ziegert-Straße 7/6,99827,Fallingbostel
ycbo2g9v,WilEva,WiEv0018@stud.hs-kl.de,William,Evans,1992-08-25,diverse,2021-06-13,banned,,user,Holzapfelplatz 3/0,45212,Wittenberg
33updlk9,WilGay,WiGa0025@stud.hs-kl.de,William,Gay,2010-08-05,female,2020-06-03,inactive,,admin,Rudolph-Bauer-Weg 293,19038,Pasewalk
zt0ue1cl,LucRob,LuRo0032@stud.hs-kl.de,Lucy,Robert,2006-10-26,female,2020-07-29,banned,,user,Adrian-Schomber-Weg 12,36257,Borken
q98fbccl,AgaGum,AgGu0044@stud.hs-kl.de,Agata,Gumprich,1988-06-08,female,2021-05-25,inactive,,admin,Alessandro-Hartmann-Straße 7,51473,Celle
hr7k9fbx,DavGar,DaGa0032@stud.hs-kl.de,David,Garner,1974-12-24,male,2020-03-01,inactive,,admin,Frida-Sager-Weg 90,26649,Strasburg
y1m3k4u8,LesJor,LeJo0083@stud.hs-kl.de,Leslie,Jordan,1987-03-05,diverse,2021-06-15,banned,,admin,Gröttnergasse 678,85789,Wolfach
9qx9w24c,EdwGei,EdGe0082@stud.hs-kl.de,Edward,Geisler,2015-04-20,male,2020-01-14,active,,user,Kirsten-Drewes-Gasse 6/0,08702,Belzig
2wejevtl,AugWei,AuWe0095@stud.hs-kl.de,Auguste,Weiss,1975-06-23,diverse,2019-12-19,banned,,user,Paola-Flantz-Platz 86,97829,Dinkelsbühl
q7xu79vy,PauDun,PaDu0035@stud.hs-kl.de,Paul,Dunn,2010-04-22,female,2019-07-28,active,,user,Naserplatz 9/7,43543,Ludwigsburg
m6xpl8s9,CapGui,CaGu0013@stud.hs-kl.de,Capucine,Guillou,2005-12-09,male,2020-08-21,active,,admin,Therese-Kambs-Weg 88,21717,Neubrandenburg
j2k4b3ic,BenPay,BePa0002@stud.hs-kl.de,Benjamin,Payet,1998-07-15,diverse,2020-12-24,banned,,user,Tlustekplatz 107,68082,Lörrach
gl489d34,DomSch,DoSc0089@stud.hs-kl.de,Dominic,Schinke,2021-03-02,male,2021-05-27,banned,,admin,Thanelweg 001,28501,Lörrach
1t5xfnmu,AdéCha,AdCh0055@stud.hs-kl.de,Adélaïde,Charpentier,1993-05-17,male,2021-06-10,inactive,,admin,Ricarda-Bachmann-Allee 3,92357,Höxter
sfbon0h9,NicLem,NiLe0027@stud.hs-kl.de,Nicolas,Lemaitre,2010-12-27,female,2020-08-28,active,,admin,Sontagweg 743,80818,Borna
wf9xuw7u,SebTsc,SeTs0026@stud.hs-kl.de,Sebastiano,Tschentscher,2004-03-31,male,2020-09-15,banned,,admin,Lioba-Huhn-Allee 91,53487,Diepholz
a1b00tib,AnnPie,AnPi0021@stud.hs-kl.de,Anna-Marie,Pieper,1971-10-06,male,2021-04-20,inactive,,admin,Lindaustraße 8,36970,Wernigerode
nta0hjnk,CarSch,CaSc0014@stud.hs-kl.de,Carin,Schleich,1978-08-31,male,2020-06-24,inactive,,admin,Miesweg 6,15568,Hainichen
mmex6t2e,AntGom,AnGo0023@stud.hs-kl.de,Antoine,Gomez,1986-09-09,diverse,2020-06-30,active,,admin,Segebahnstr. 30,04173,Goslar
amnf0y8g,SuzChr,SuCh0045@stud.hs-kl.de,Suzanne,Christoph,2002-04-27,diverse,2019-08-03,inactive,,admin,Hans-Friedrich-Schmidt-Straße 984,77103,Brand
w3hlerb7,LilWil,LiWi0003@stud.hs-kl.de,Lilian,Wilmsen,1989-11-13,male,2020-07-21,active,,user,Gerlachgasse 2/3,34359,Saulgau
huqz7f6o,DanEdw,DaEd0099@stud.hs-kl.de,Daniel,Edwards,1996-07-31,female,2020-04-29,active,,user,Mareen-Seip-Straße 0,23657,Wetzlar
95wk3l4v,OlgLad,OlLa0077@stud.hs-kl.de,Olga,Ladeck,1986-02-20,diverse,2021-01-26,inactive,,admin,Trappstr. 446,20324,Bogen
5nxavame,RosWei,RoWe0014@stud.hs-kl.de,Rosemarie,Weinhage,1997-07-13,male,2019-09-27,inactive,,user,Knappegasse 13,53036,Kehl
r2shtdbt,EmmMeu,EmMe0008@stud.hs-kl.de,Emmanuel,Meunier,2005-06-11,male,2021-01-21,inactive,,user,Peggy-Bohlander-Straße 2/1,48763,Grevenbroich
amg2ds9e,CorPas,CoPa0079@stud.hs-kl.de,Corinne,Pascal,1983-02-20,male,2020-04-28,inactive,,admin,Simone-Dörr-Straße 120,17353,Ebermannstadt
wjyg5f0h,TimVoi,TiVo0062@stud.hs-kl.de,Timothée,Voisin,1994-08-26,diverse,2021-03-06,inactive,,admin,Lukas-Mühle-Gasse 814,20145,Viersen
e66lnolc,AleLop,AlLo0018@stud.hs-kl.de,Alexandrie,Lopes,2020-02-17,diverse,2021-02-16,active,,admin,Hornichallee 2/6,55156,Göttingen
erlljgpo,AdoSch,AdSc0052@stud.hs-kl.de,Adolfine,Scheuermann,2009-04-09,male,2019-11-25,active,,admin,Herrmannring 290,76825,Hildburghausen
q82z3cm9,AngCha,AnCh0021@stud.hs-kl.de,Angela,Chan,1975-08-22,male,2020-05-05,inactive,,user,Jessika-Wesack-Weg 999,20083,Stendal
ncpgx7hb,PieLem,PiLe0096@stud.hs-kl.de,Pierre,Lemaitre,2012-10-10,male,2020-06-02,active,,admin,Kreuselallee 8/8,32192,Brilon
ub8fnd5c,SarJun,SaJu0098@stud.hs-kl.de,Sarah,Jungfer,1992-02-08,female,2019-07-24,active,,user,Thiesstr. 0,06920,Schlüchtern
lat2fup1,JosPru,JoPr0027@stud.hs-kl.de,Jose,Pruitt,2006-10-15,female,2020-11-19,inactive,,admin,Delia-Lindner-Ring 82,57230,Viechtach
t8t0xffh,WalHae,WaHa0017@stud.hs-kl.de,Walfried,Haering,2015-05-23,male,2021-06-23,active,,user,Gehringerstraße 85,27472,Melsungen
9mouf289,AprFox,ApFo0065@stud.hs-kl.de,April,Fox,2007-06-25,diverse,2019-08-01,inactive,,admin,Gorlitzweg 4/5,55698,Bad Langensalza
xs1fwzej,GerBie,GeBi0099@stud.hs-kl.de,Gerald,Bien,1990-07-19,female,2020-09-28,inactive,,admin,Waldemar-Beier-Allee 621,80839,Rostock
f7y8ox0k,JosSin,JoSi0087@stud.hs-kl.de,Joseph,Singleton,1980-09-15,diverse,2020-07-27,banned,,user,Gutknechtstr. 1,35934,Rehau
wuu484hw,HatTha,HaTh0081@stud.hs-kl.de,Hatice,Thanel,1981-03-26,male,2019-08-31,active,,user,Schleichallee 759,47804,Erfurt
hiz647z9,PatLau,PaLa0036@stud.hs-kl.de,Patricia,Launay,2018-10-18,diverse,2020-02-04,banned,,admin,Schönlandring 7/3,25278,Schleiz
0b2ypn5k,JusPet,JuPe0042@stud.hs-kl.de,Justin,Peters,1991-12-25,male,2020-04-27,active,,user,Sylke-Lübs-Weg 32,15571,Altötting
4ao6ab91,KatFra,KaFr0039@stud.hs-kl.de,Kathy,Frank,2015-09-28,male,2021-05-15,banned,,user,Warmerstraße 3/9,89674,Dachau
xdsmkkm3,AniPec,AnPe0083@stud.hs-kl.de,Anita,Peck,2002-05-28,male,2020-09-04,banned,,user,Kästerstr. 0/2,47886,Zschopau
qgcgh5ko,AngDav,AnDa0026@stud.hs-kl.de,Angela,Davis,1976-05-20,female,2019-11-21,inactive,,user,Elmar-Kruschwitz-Weg 0,10531,Klötze
ef49drwv,JacMer,JaMe0039@stud.hs-kl.de,Jacqueline,Merle,1971-07-06,male,2020-04-13,inactive,,admin,Hannes-Buchholz-Ring 5/0,82984,Bautzen
ofv15bvt,JamLee,JaLe0018@stud.hs-kl.de,James,Lee,2014-11-15,diverse,2020-12-30,inactive,,admin,Sorgatzplatz 7/8,26233,Amberg
okxy3wal,XavGro,XaGr0065@stud.hs-kl.de,Xavier,Gros,1998-04-04,female,2020-10-09,active,,admin,Karl-Otto-Otto-Weg 878,45453,Pößneck
0dt5db1q,MicBur,MiBu0054@stud.hs-kl.de,Michelle,Burke,1970-10-06,male,2021-07-14,banned,,user,Bonbachstraße 84,56171,Staffelstein
m9kic1cz,VolHof,VoHo0031@stud.hs-kl.de,Volker,Hofmann,1993-11-01,male,2019-08-23,inactive,,user,Hellmuth-Bolzmann-Ring 86,85326,Großenhain
jfyqrwvz,IsmRöm,IsRö0057@stud.hs-kl.de,Ismail,Römer,1977-05-19,female,2020-12-02,inactive,,user,Volker-Bolander-Weg 429,72193,Eckernförde
